case_lat,case_lon,case_date,FEDERAL,CAUSE,inst_age_in_days,MOP_PSIG,TAVG,case_date_sin,COMMODITY_RELEASED_TYPE_BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),COMMODITY_RELEASED_TYPE_CO2 (CARBON DIOXIDE),COMMODITY_RELEASED_TYPE_CRUDE OIL,COMMODITY_RELEASED_TYPE_HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,COMMODITY_RELEASED_TYPE_HYDROGEN GAS,COMMODITY_RELEASED_TYPE_LANDFILL GAS,COMMODITY_RELEASED_TYPE_NATURAL GAS,COMMODITY_RELEASED_TYPE_OTHER GAS,COMMODITY_RELEASED_TYPE_PROPANE GAS,COMMODITY_RELEASED_TYPE_REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,ON_OFF_SHORE_OFFSHORE,ON_OFF_SHORE_ONSHORE,LOCATION_TYPE_OPERATOR-CONTROLLED PROPERTY,"LOCATION_TYPE_ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",LOCATION_TYPE_PIPELINE RIGHT-OF-WAY,LOCATION_TYPE_PRIVATE PROPERTY,LOCATION_TYPE_PUBLIC PROPERTY,LOCATION_TYPE_TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,LOCATION_TYPE_UTILITY RIGHT-OF-WAY / EASEMENT,MATERIAL_INVOLVED_CARBON STEEL,MATERIAL_INVOLVED_CAST/WROUGHT IRON,MATERIAL_INVOLVED_COPPER,MATERIAL_INVOLVED_DUCTILE IRON,MATERIAL_INVOLVED_MATERIAL OTHER THAN CARBON STEEL,MATERIAL_INVOLVED_MATERIAL OTHER THAN CARBON STEEL OR PLASTIC,MATERIAL_INVOLVED_OTHER,MATERIAL_INVOLVED_PLASTIC,MATERIAL_INVOLVED_STEEL,MATERIAL_INVOLVED_UNKNOWN,PIPE_FACILITY_TYPE_COOPERATIVE,PIPE_FACILITY_TYPE_INTERSTATE,PIPE_FACILITY_TYPE_INTRASTATE,PIPE_FACILITY_TYPE_INVESTOR OWNED,PIPE_FACILITY_TYPE_MUNICIPALLY OWNED,PIPE_FACILITY_TYPE_OTHER,PIPE_FACILITY_TYPE_PETROLEUM GAS DISTRIBUTION,PIPE_FACILITY_TYPE_PRIVATELY OWNED,PIPELINE_FUNCTION_< 20% SMYS REGULATED TRANSMISSION,PIPELINE_FUNCTION_=< 20% SMYS REGULATED GATHERING,PIPELINE_FUNCTION_> 20% SMYS REGULATED GATHERING,PIPELINE_FUNCTION_> 20% SMYS REGULATED TRANSMISSION,PIPELINE_FUNCTION_OFFSHORE GATHERING,PIPELINE_FUNCTION_TRANSMISSION IN STORAGE FIELD,PIPELINE_FUNCTION_TRANSMISSION LINE OF DISTRIBUTION SYSTEM,PIPELINE_FUNCTION_TRANSMISSION SYSTEM,PIPELINE_FUNCTION_TYPE A GATHERING,PIPELINE_FUNCTION_TYPE B GATHERING,PIPELINE_FUNCTION_TYPE C GATHERING,zone_Cold,zone_Hot-Dry,zone_Hot-Humid,zone_Marine,zone_Mixed-Dry,zone_Mixed-Humid,zone_Subarctic,zone_Very Cold
45.65804642,-108.7596488,15384.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,-1.095,0.8111197574030787,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.02363,-102.01169,16190.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,275.0,21.245,0.7757900069740405,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.76589,-81.346,17916.958333333332,0.0,NATURAL FORCE DAMAGE,24492.0,936.0,0.485,0.5228043128526871,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
41.126883,-104.791108,16135.958333333334,0.0,EQUIPMENT FAILURE,65.0,185.0,-1.445,0.9655535521861908,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.29691,-122.00521,15496.916666666666,0.0,OTHER OUTSIDE FORCE DAMAGE,11199.082236279706,60.0,18.315,0.2650489765829069,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.511611,-84.237645,18235.95833333333,0.0,EQUIPMENT FAILURE,2165.0,1440.0,0.62,-0.2393692344129768,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.54585136,-100.6641589,18882.916666666668,0.0,EQUIPMENT FAILURE,19248.0,720.0,24.92,-0.99496252807788,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
31.62733,-89.54218,16073.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,960.0,0.0,0.2379761748114047,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.28139,-86.75917,16831.958333333332,0.0,MATERIAL FAILURE OF PIPE OR WELD,16467.0,584.0,8.49,0.6610966286638392,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.52762,-84.12823,14879.916666666666,0.0,INCORRECT OPERATION,11199.082236279706,26.0,14.055,-0.9943709242588634,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.190379,-121.321087,17373.916666666668,0.0,EXCAVATION DAMAGE,26140.0,60.0,25.880000000000003,-0.5866240991185411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.17291,-90.78796,18280.95833333333,0.0,CORROSION FAILURE,1845.0,2160.0,13.265,0.5080532813695665,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.47661389,-121.9383551,17471.958333333332,0.0,EXCAVATION DAMAGE,12359.0,60.0,15.73,-0.7359028587837582,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.86503531,-73.9034028,16797.958333333332,0.0,OTHER OUTSIDE FORCE DAMAGE,39809.0,0.5,11.155,0.1365682689453188,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.339873,-96.978659,18358.916666666668,0.0,EXCAVATION DAMAGE,11199.082236279706,1200.0,14.095,0.9541115464075411,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.517778,-98.189167,18428.916666666668,0.0,EQUIPMENT FAILURE,532.0,285.0,26.675,0.0616451292314379,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.339039,-99.467171,17380.916666666668,0.0,CORROSION FAILURE,580.0,1480.0,26.78,-0.6797219340364927,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.783125,-84.342363,14804.916666666666,0.0,EXCAVATION DAMAGE,31607.0,15.0,27.81,-0.3763793220156638,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.583972,-74.211946,18087.916666666668,0.0,EQUIPMENT FAILURE,28315.0,285.0,24.805,-0.3442658390227332,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.15284,-97.374692,19052.95833333333,0.0,EQUIPMENT FAILURE,11199.082236279706,750.0,0.0,0.9508346265782004,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.94222,-93.90276,15587.916666666666,0.0,MATERIAL FAILURE OF PIPE OR WELD,16319.0,1335.0,18.405,-0.9630853731367685,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.71739,-74.00694,16835.958333333332,0.0,OTHER OUTSIDE FORCE DAMAGE,42403.0,0.5,2.3,0.7111525453953107,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.265185,-80.259891,16882.958333333332,0.0,EQUIPMENT FAILURE,1177.0,2160.0,4.93,0.9995676276198658,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.1615089,-75.20029591,19031.95833333333,0.0,EQUIPMENT FAILURE,19032.0,800.0,-1.51,0.779847069283815,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
39.550094,-80.669592,19323.95833333333,0.0,CORROSION FAILURE,15306.0,990.0,8.225,-0.3543469318455018,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35.2742,-87.32719,15714.958333333334,0.0,OTHER OUTSIDE FORCE DAMAGE,7314.0,60.0,2.62,0.336847644892794,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.44141,-87.17599,15460.916666666666,0.0,MATERIAL FAILURE OF PIPE OR WELD,12174.0,936.0,17.82,0.7757900069740133,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41.68148,-91.57018,15103.916666666666,1.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,12.915,0.6818234839953596,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.608277,-74.221761,18708.95833333333,0.0,EQUIPMENT FAILURE,13596.0,285.0,4.105,0.9989134003129418,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.69673,-84.12671,17275.916666666668,0.0,CORROSION FAILURE,11199.082236279706,275.0,8.28,0.8724083760997494,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.59644,-87.43407,19263.916666666668,0.0,INCORRECT OPERATION,13420.0,858.0,0.0,-0.9847246066623094,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36.36020787,-97.39001318,16064.958333333334,0.0,EQUIPMENT FAILURE,30675.0,594.0,0.0,0.0852501732551468,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36.67346274,-97.19300732,16028.958333333334,0.0,EXCAVATION DAMAGE,11199.082236279706,200.0,10.76,-0.5092883446438299,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.08164,-103.18105,16585.916666666668,0.0,NATURAL FORCE DAMAGE,150.0,275.0,18.935,0.3630507430022524,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.68599,-96.8194,18358.916666666668,0.0,INCORRECT OPERATION,10689.0,668.0,21.815,0.9541115464075411,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27.810227,-97.437629,18056.916666666668,0.0,INCORRECT OPERATION,1256.0,720.0,27.265,0.1811775481714501,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.64947,-118.11076,18901.916666666668,0.0,OTHER ACCIDENT CAUSE,15615.0,1152.0,20.78,-0.9744238196286696,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.717893,-92.021803,17125.958333333332,0.0,CORROSION FAILURE,18222.0,1100.0,20.840000000000003,-0.4793634413354554,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30.239269,-93.290375,15287.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,0.0,-0.662172267436211,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.10774,-91.79631,18210.95833333333,0.0,INCORRECT OPERATION,314.0,1440.0,17.439999999999998,-0.6226081875941064,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.694536,-95.055497,18016.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,1440.0,23.295,0.764813589457225,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.49804,-98.63654,16756.958333333332,0.0,EQUIPMENT FAILURE,321.0,1440.0,17.635,-0.5386096401596224,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.851147,-106.357092,16420.958333333332,0.0,EQUIPMENT FAILURE,16421.0,275.0,-1.47,-0.069517967955798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34.1897222,-97.3761111,15503.916666666666,0.0,CORROSION FAILURE,11199.082236279706,684.8934898954703,24.065,0.1472182346528038,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.107652,-103.82313,19275.916666666668,1.0,INCORRECT OPERATION,283.0,1440.0,20.99,-0.928076836385893,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35.952194,-96.759486,15260.916666666666,0.0,INCORRECT OPERATION,11199.082236279706,684.8934898954703,19.215,-0.9280768363858892,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.173127,-90.787278,17353.916666666668,0.0,MATERIAL FAILURE OF PIPE OR WELD,11199.082236279706,1450.0,27.06,-0.2788533473888256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.46361,-111.31722,17768.916666666668,0.0,"PIPE, WELD, OR JOINT FAILURE",14117.0,60.0,19.51,-0.9100108380900684,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.7407324,-74.061145,18270.95833333333,0.0,"PIPE, WELD, OR JOINT FAILURE",24846.0,20.0,2.675,0.3530051305550615,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.59975,-95.19464,18157.916666666668,0.0,NATURAL FORCE DAMAGE,2452.0,1440.0,29.375,-0.9998971097855376,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.947219,-100.293152,15855.916666666666,0.0,INCORRECT OPERATION,150.0,1480.0,14.68,0.3630507430022652,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.20822,-92.62785,18420.916666666668,0.0,EQUIPMENT FAILURE,1985.0,13.0,22.955,0.1980791868187245,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43.60086,-88.131139,15454.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,975.0,7.805,0.8367119437086472,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29.392024,-93.173704,15213.916666666666,0.0,CORROSION FAILURE,14849.0,1300.0,29.63,-0.9100108380900368,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.66894265,-97.85592033,18539.916666666668,0.0,EQUIPMENT FAILURE,1739.0,1480.0,0.0,-0.961524860666128,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31.48663,-103.524065,18048.916666666668,0.0,NATURAL FORCE DAMAGE,517.0,1440.0,24.955,0.3144691048809347,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.291286,-81.572572,18653.95833333333,0.0,EXCAVATION DAMAGE,6236.0,175.0,2.005,0.6214849892695492,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.49806,-87.51722,15386.958333333334,0.0,OTHER OUTSIDE FORCE DAMAGE,16118.0,654.0,-0.8500000000000001,0.8307716043116611,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37.94181,-87.90508,16926.916666666668,0.0,INCORRECT OPERATION,856.0,720.0,6.715,0.7065994209234193,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.863,-97.9533,15880.916666666666,0.0,EQUIPMENT FAILURE,175.0,650.0,23.54,-0.0587813015908346,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.346272,-96.38565,15935.916666666666,0.0,EXCAVATION DAMAGE,20319.0,1298.0,0.0,-0.8444816213000746,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.765497,-103.171377,18100.916666666668,0.0,CORROSION FAILURE,1665.0,275.0,28.58,-0.5440373512944955,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.629864,-82.864452,19243.916666666668,0.0,EXCAVATION DAMAGE,25453.0,400.0,20.075,-0.9857074971556584,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35.848661,-87.4505044,17876.958333333332,0.0,EQUIPMENT FAILURE,1076.0,936.0,6.125,-0.1379892046567903,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.9965,-102.0321,17634.916666666668,0.0,EQUIPMENT FAILURE,1564.0,285.0,17.384999999999998,0.9181529637462176,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.68005653,-116.8069518,14894.916666666666,0.0,OTHER OUTSIDE FORCE DAMAGE,650.0,60.0,12.614999999999998,-0.934349392077164,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43.189245,-88.049748,16572.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,275.0,10.25,0.5607775711694816,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.820179,-90.09127,18000.916666666668,0.0,EQUIPMENT FAILURE,469.0,740.0,0.0,0.9111965482204538,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.532,-100.83054,15601.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,26.155,-0.9995020441542308,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.407564,-99.322402,17457.916666666668,0.0,EQUIPMENT FAILURE,657.0,1063.0,15.325,-0.8765829693361941,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
