case_idx,case_date,case_lat,case_lon,rlsd_type,station_id,station_la,station_lo,station_el,zones1_BA_Climate,zones2_BA_Climate,zones3_BA_Climate,zone
"682",2021/06/02,32.880463,-103.30442,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"809",2021/02/02,32.6519,-103.1398,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1077",2020/03/25,32.87410517,-103.3012954,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1346",2019/07/03,32.6585,-103.1384,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1960",2017/12/27,32.652011,-103.139865,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1992",2017/11/28,32.879977,-103.305339,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2008",2017/11/13,32.650636,-103.14037,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2103",2017/08/30,32.53791,-103.26244,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2285",2017/03/13,32.6522,-103.1374,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2776",2016/01/13,32.650659,-103.139764,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2801",2015/12/11,32.65151,-103.138489,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2938",2015/08/28,32.54213,-103.17194,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3040",2015/06/06,32.524731,-103.18819,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3422",2014/07/27,32.650231,-103.138898,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3423",2014/07/26,32.652052,-103.13993,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3441",2014/07/13,32.650336,-103.139479,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3581",2014/03/19,32.874236,-103.3011341,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3710",2013/12/23,32.650552,-103.1392,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3735",2013/11/20,32.650565,-103.14003,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3841",2013/07/30,32.7261111,-103.2997222,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4108",2012/12/27,32.874247,-103.300039,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4174",2012/10/29,32.88041,-103.30495,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4246",2012/08/15,32.655,-103.1375,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"5046",2010/05/10,32.611,-103.0763,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"5100",2010/03/15,32.652,-103.1393,CRUDE OIL,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"6596",2022/06/07,32.52443,-103.2664,NATURAL GAS,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"6598",2022/05/25,32.48746,-102.94124,NATURAL GAS,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"7420",2015/08/08,32.606,-103.3087,NATURAL GAS,GHCND:USC00294028,32.693300000000001,-103.212500000000006,1114.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"5",2022/12/14,32.444039,-102.811437,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"8",2022/11/24,32.471815,-102.801506,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"11",2022/11/16,32.580476,-102.704803,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"35",2022/08/25,32.476951,-102.802173,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"91",2022/04/12,32.612809,-102.736561,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"123",2021/11/28,32.688841,-102.647762,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"147",2021/07/13,32.5353,-102.63422,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"169",2021/03/28,32.68446,-102.72189,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1336",2019/07/12,32.443697,-102.54348,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1887",2018/02/26,32.402173,-102.695152,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2126",2017/08/16,32.75599,-102.719168,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2295",2017/03/07,32.42583,-102.8022,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2412",2016/11/21,32.78448,-102.77773,CO2 (CARBON DIOXIDE),GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2550",2016/07/30,32.54426,-102.67448,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2660",2016/04/20,32.756261,-102.719861,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2910",2015/09/21,32.47696,-102.633799,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3171",2015/03/02,32.407275,-102.884611,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3504",2014/05/07,32.75619,-102.71984,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3669",2014/01/20,32.89621,-102.5656362,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4408",2012/03/02,32.3288,-102.8112,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4775",2011/02/07,32.4813,-102.8589,CRUDE OIL,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"5045",2010/05/12,32.47042,-102.46394,CO2 (CARBON DIOXIDE),GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"6531",2022/11/14,32.70042,-102.71569,NATURAL GAS,GHCND:USC00418201,32.713099999999997,-102.659599999999998,1016.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1501",2019/02/13,32.763114,-104.580295,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00294112,32.809539999999998,-104.737909999999999,1245.099999999999909,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3",2022/12/26,32.44401,-101.58511,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"9",2022/11/19,32.527035,-101.60498,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"61",2022/06/17,32.517159,-101.585483,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"64",2022/06/09,32.531714,-101.535804,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"121",2021/12/15,32.543804,-101.420803,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"888",2020/10/25,32.499067,-101.673792,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1518",2019/02/04,32.49875,-101.6741,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1770",2018/06/30,32.44099167,-101.4692917,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1796",2018/06/09,32.44099167,-101.4692917,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1798",2018/06/06,32.4863,-101.6567,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3160",2015/03/07,32.475,-101.663676,CRUDE OIL,GHCND:USC00413411,32.774400000000000,-101.453900000000004,771.100000000000023,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3794",2013/09/12,32.359487,-105.337417,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00292865,32.915999999999997,-105.338099999999997,1808.700000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"155",2021/05/07,32.802844,-104.098498,CRUDE OIL,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"508",2021/12/04,32.80415,-104.45888,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2134",2017/08/08,32.7824,-103.9611,CRUDE OIL,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2155",2017/07/24,32.778549,-104.242702,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2250",2017/04/10,32.778539,-104.243318,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2394",2016/12/10,32.8076,-104.4469,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2528",2016/08/13,32.847106,-104.390717,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2853",2015/10/28,32.847106,-104.390717,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2997",2015/07/15,32.71949,-104.181559,CRUDE OIL,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3259",2014/12/18,32.782428,-103.960045,CRUDE OIL,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3765",2013/10/18,32.782062,-103.960134,CRUDE OIL,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3877",2013/06/27,32.848,-104.39,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4062",2013/01/29,32.813,-104.061182,CRUDE OIL,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4446",2012/01/26,32.84745,-104.38975,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"6800",2020/09/24,32.815302,-104.164501,NATURAL GAS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"6931",2019/08/21,32.7895739,-104.2383265,NATURAL GAS,GHCND:USC00290600,32.754700000000000,-104.383499999999998,1026.000000000000000,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"237",2022/11/14,32.86128,-102.92021,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"947",2020/08/13,32.86186765,-102.9199632,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1006",2020/06/07,32.91358979,-102.8553918,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1149",2020/01/16,32.91358979,-102.8553918,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1800",2018/06/04,32.914781,-102.853647,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1808",2018/05/27,32.861727,-102.919351,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2375",2016/12/26,32.8618,-102.91921,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3362",2014/09/20,32.775858,-102.960055,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"3438",2014/07/19,32.86467,-102.914893,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4269",2012/07/20,32.779328,-102.950633,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4356",2012/04/12,32.862785,-102.920159,CRUDE OIL,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4658",2011/06/14,32.777568,-102.950783,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4661",2011/06/13,32.77597,-102.95923,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4663",2011/06/11,32.77698,-102.95071,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4841",2010/12/06,32.775943,-102.959437,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4872",2010/11/16,32.75732,-102.90678,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00412408,32.969439999999999,-102.826400000000007,1091.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"142",2021/07/26,32.67274,-102.09709,CRUDE OIL,GHCND:USC00411128,33.190899999999999,-102.268100000000004,1005.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1082",2020/03/11,33.090469,-102.222471,CRUDE OIL,GHCND:USC00411128,33.190899999999999,-102.268100000000004,1005.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4083",2013/01/17,33.24455,-102.26934,CRUDE OIL,GHCND:USC00411128,33.190899999999999,-102.268100000000004,1005.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4298",2012/06/12,33.17535,-102.23929,CRUDE OIL,GHCND:USC00411128,33.190899999999999,-102.268100000000004,1005.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"6921",2019/10/20,32.720592,-102.171532,NATURAL GAS,GHCND:USC00411128,33.190899999999999,-102.268100000000004,1005.799999999999955,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2489",2016/09/15,33.05193,-103.9874,CRUDE OIL,GHCND:USC00291445,33.343330000000002,-103.678229999999999,1319.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"2511",2016/08/23,33.538716,-103.987485,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00291445,33.343330000000002,-103.678229999999999,1319.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"4279",2012/07/06,33.05365,-103.59627,CRUDE OIL,GHCND:USC00291445,33.343330000000002,-103.678229999999999,1319.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"1350",2019/06/29,33.08834,-103.3932,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00298713,33.242199999999997,-103.361099999999993,1222.900000000000091,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"106",2022/02/14,33.2121,-103.05944,CRUDE OIL,GHCND:USC00417074,33.186900000000001,-102.828000000000003,1120.099999999999909,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"5207",2022/03/10,33.512992,-101.88612,NATURAL GAS,GHCND:USW00023042,33.665779999999998,-101.823300000000003,993.200000000000045,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"212",2022/12/19,33.877243,-118.10756,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"283",2022/09/14,33.77667,-118.23257,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"334",2022/07/12,33.80363,-118.23356,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"339",2022/07/08,33.84548,-118.23015,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"440",2022/03/02,33.84548,-118.23015,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"465",2022/02/02,33.803663,-118.233568,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"468",2022/01/28,33.803663,-118.233568,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"504",2021/12/08,33.89630126,-118.1740191,BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"626",2021/07/22,33.77664,-118.2128,CRUDE OIL,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"728",2021/04/01,33.845486,-118.23015,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"752",2021/03/10,33.803663,-118.233568,CRUDE OIL,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"803",2021/02/11,33.845105,-118.230477,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"824",2021/01/19,33.839358,-118.236831,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
"833",2021/01/08,33.8,-118.23,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00023129,33.811770000000003,-118.147180000000006,10.199999999999999,Hot-Dry,Hot-Dry,Hot-Dry,Hot-Dry
